"yes let s all save and not spend to boost the economy" "{'save': True, 'spend': True, 'boost': True, 'economy': True}" 0.749975070758371 0.2500249292416294 positive
"Bitcoin is the best thing to ever happen to the economy" "{'bitcoin': True, 'thing': True, 'happen': True, 'economy': True}" 0.30170952246397287 0.6982904775360271 negative
"he intervened creating the illusion of economic stability while accumulating wealth for his company Morgan also benefited from The Great Depression when black thursday hit in 1929 he bought up cheap stocks to keep the economy afloat" "{'intervene': True, 'create': True, 'illusion': True, 'economic': True, 'stability': True, 'accumulate': True, 'wealth': True, 'company': True, 'morgan': True, 'benefit': True, 'great': True, 'depression': True, 'black': True, 'thursday': True, 'hit': True, '1929': True, 'buy': True, 'cheap': True, 'stock': True, 'economy': True, 'afloat': True}" 0.9916973339478886 0.008302666052109185 positive
"And they live in this country Supporting the economy here and paying their taxes Not exiled on Monoco" "{'live': True, 'country': True, 'support': True, 'economy': True, 'pay': True, 'tax': True, 'exile': True, 'monoco': True}" 0.8426318355764509 0.1573681644235481 positive
"Next hour I ll appear on CNNSitRoom with wolfblitzer to talk about the state of the economy and the road back to an open economy I hope you can join us" "{'hour': True, 'll': True, 'cnnsitroom': True, 'wolfblitzer': True, 'talk': True, 'state': True, 'economy': True, 'road': True, 'back': True, 'open': True, 'hope': True, 'join': True}" 0.30170952246397287 0.6982904775360271 negative
"Will COVID 19 damage renewable energy investment Read more industrynews latestarticles economicdownturn COVID19 pandemic investment cleanenergy globalemissions economy renewableenergy globalcrisis investments cleanenerg" "{'covid': True, '19': True, 'damage': True, 'renewable': True, 'energy': True, 'investment': True, 'read': True, 'industrynews': True, 'latestarticles': True, 'economicdownturn': True, 'pandemic': True, 'cleanenergy': True, 'globalemissions': True, 'economy': True, 'renewableenergy': True, 'globalcrisis': True, 'cleanenerg': True}" 0.09998803499804988 0.9000119650019506 negative
"SenatorBennet as a pilot and as your constituent I am asking you to pass an extension of the PayrollSupportProgram through 3 31 21 pilots and frontline workers need your support to keep the aviation industry and U S economy strong" "{'senatorbennet': True, 'pilot': True, 'constituent': True, 'pass': True, 'extension': True, 'payrollsupportprogram': True, '3': True, '31': True, '21': True, 'frontline': True, 'worker': True, 'support': True, 'aviation': True, 'industry': True, 'economy': True, 'strong': True}" 0.9946927163784199 0.005307283621578712 positive
"China has approved registration for IPOs of 3 companies on science and technology innovation board Qingdao GaoCe Technology Beijing Succeeder Technology and Chengdu M S Electronics Technology will be listed on the SSE s STAR market according to CSRC" "{'china': True, 'approve': True, 'registration': True, 'ipo': True, '3': True, 'company': True, 'science': True, 'technology': True, 'innovation': True, 'board': True, 'qingdao': True, 'gaoce': True, 'beijing': True, 'succeeder': True, 'chengdu': True, 'electronics': True, 'list': True, 'sse': True, 'star': True, 'market': True, 'accord': True, 'csrc': True}" 0.9541798899621339 0.04582011003786514 positive
"He s done nothing for our country and takes credit for what Obama accomplished in bring our country back from the brink of a tanking stock market and failing economy How can you trust bad judgement" "{'country': True, 'credit': True, 'obama': True, 'accomplish': True, 'bring': True, 'back': True, 'brink': True, 'tank': True, 'stock': True, 'market': True, 'fail': True, 'economy': True, 'trust': True, 'bad': True, 'judgement': True}" 0.8080974410438286 0.19190255895617186 positive
"Outstanding We must make her a one term governor She must assume full responsibility for destroying our economy and sending Covid patients to nursing homes causing more people to die needlessly" "{'outstanding': True, 'make': True, 'term': True, 'governor': True, 'assume': True, 'full': True, 'responsibility': True, 'destroy': True, 'economy': True, 'send': True, 'covid': True, 'patient': True, 'nurse': True, 'home': True, 'people': True, 'die': True, 'needlessly': True}" 0.8037828122740264 0.1962171877259716 positive
"Heyy it s called keeping the economy running" "{'heyy': True, 'call': True, 'economy': True, 'run': True}" 0.30170952246397287 0.6982904775360271 negative
"I can t imagine suburban voters think economy is more important than children s health" "{'imagine': True, 'suburban': True, 'voter': True, 'economy': True, 'important': True, 'child': True, 'health': True}" 0.749975070758371 0.2500249292416294 positive
"i don t think they are necessarily talking about peace in this i think it s more of an economy thing but that s just my opinion" "{'necessarily': True, 'talk': True, 'peace': True, 'economy': True, 'thing': True, 'opinion': True}" 0.749975070758371 0.2500249292416294 positive
"These people are losing in every way imaginable They have nothing their children have nothing No hope no chance to compete in an ever complicated global economy Buffeted by forces they can t hope to comprehend So they turn to hatred and racism not surprising" "{'people': True, 'lose': True, 'imaginable': True, 'child': True, 'hope': True, 'chance': True, 'compete': True, 'complicate': True, 'global': True, 'economy': True, 'buffet': True, 'force': True, 'comprehend': True, 'turn': True, 'hatred': True, 'racism': True, 'surprising': True}" 0.04851818699924506 0.951481813000755 negative
"You should rebuild the economy since your incompetent behavior destroyed it" "{'rebuild': True, 'economy': True, 'incompetent': True, 'behavior': True, 'destroy': True}" 0.20451347942901202 0.7954865205709875 negative
"I think it s time to open up the economy" "{'time': True, 'open': True, 'economy': True}" 0.30170952246397287 0.6982904775360271 negative
"Fauci ain t lying Just realized that his scheme with Trump is being blown Wants a opt out Virus a fabricated lie by Trump Administration to shield from a failed 2019 economy bailout oil and and excuse for to print money deflate US compete with" "{'fauci': True, 'ain': True, 'lie': True, 'realize': True, 'scheme': True, 'trump': True, 'blow': True, 'opt': True, 'virus': True, 'fabricate': True, 'administration': True, 'shield': True, 'failed': True, '2019': True, 'economy': True, 'bailout': True, 'oil': True, 'excuse': True, 'print': True, 'money': True, 'deflate': True, 'compete': True}" 0.11820875757937695 0.8817912424206192 negative
"It s About Taking Down The Economy To HURT TRUMP IN NOVEMBER DEVIOUS DEPLORABLE DISGRACEFUL DISGUSTING DEMS" "{'economy': True, 'hurt': True, 'trump': True, 'november': True, 'devious': True, 'deplorable': True, 'disgraceful': True, 'disgusting': True, 'dems': True}" 0.22459220390998255 0.7754077960900192 negative
"BetsyDeVosED No we do not need to risk the health of children Are you nuts I am a Sub I will not risk my Immune suppressed health teaching Jesus Christ woman Peoples LIVES are at stake fuck the economy maybe if the orange idiot did not scream HOAX we would be okay but he did" "{'betsydevosed': True, 'risk': True, 'health': True, 'child': True, 'nuts': True, 'immune': True, 'suppress': True, 'teach': True, 'jesus': True, 'christ': True, 'woman': True, 'people': True, 'life': True, 'stake': True, 'fuck': True, 'economy': True, 'orange': True, 'idiot': True, 'scream': True, 'hoax': True}" 0.01080499826289534 0.989195001737101 negative
"What does Trump know he is not a doctor or scientist He spins the Covid 19 threat to suit his agenda of getting reelected He wants his rallies in full attendance he doesn t care if people get sick attending them He wants everything open to boost the economy make him look good" "{'trump': True, 'doctor': True, 'scientist': True, 'spin': True, 'covid': True, '19': True, 'threat': True, 'suit': True, 'agenda': True, 'reelect': True, 'rally': True, 'full': True, 'attendance': True, 'doesn': True, 'care': True, 'people': True, 'sick': True, 'attend': True, 'open': True, 'boost': True, 'economy': True, 'make': True, 'good': True}" 0.9972170406612764 0.0027829593387204052 positive
"baby killers are always ruining our economy" "{'baby': True, 'killer': True, 'ruin': True, 'economy': True}" 0.07893307887868725 0.921066921121312 negative
"But it was unfortunately cut off too soon I wonder how the Cold Was the Vietnam War if any the economy and civil rights race relations would have developed differently if JFK had had a ful term or even two terms" "{'cut': True, 'cold': True, 'vietnam': True, 'war': True, 'economy': True, 'civil': True, 'race': True, 'relation': True, 'develop': True, 'differently': True, 'jfk': True, 'ful': True, 'term': True}" 0.24997507241550607 0.7500249275844936 negative
"It s fascinating how this administration a is weighing human life in terms of the economy and b seems to life and death are binary outcomes of covid 19 and people aren t having long term effects that will probably shorten their lifespan" "{'fascinate': True, 'administration': True, 'weigh': True, 'human': True, 'life': True, 'term': True, 'economy': True, 'death': True, 'binary': True, 'outcome': True, 'covid': True, '19': True, 'people': True, 'aren': True, 'long': True, 'effect': True, 'shorten': True, 'lifespan': True}" 0.7940855133225193 0.20591448667748044 positive
"If the government was for the people you wouldn t be destroying the economy to try to unseat a duly elected president" "{'government': True, 'people': True, 'wouldn': True, 'destroy': True, 'economy': True, 'unseat': True, 'duly': True, 'elect': True, 'president': True}" 0.24997507241550607 0.7500249275844936 negative
"not a man with dementia with a liar telling him how to do the economy Warrent couldn t get enough votes to stay in the race now she is helping Biden We have new voices that matter we don t need a person who lies We don t need corrupt democrats that support violent riots" "{'man': True, 'dementia': True, 'liar': True, 'economy': True, 'warrent': True, 'couldn': True, 'vote': True, 'stay': True, 'race': True, 'biden': True, 'voice': True, 'matter': True, 'person': True, 'lie': True, 'corrupt': True, 'democrat': True, 'support': True, 'violent': True, 'riot': True}" 0.18263234010650184 0.8173676598934965 negative
