"Side hustle might not be a bad idea in this economy" "{'side': True, 'hustle': True, 'bad': True, 'idea': True, 'economy': True}" 0.07141975371686331 0.9285802462831362 negative
"If his first answer is the awesome economy it s still in the tank Lowest unemployment 40 million unemployed" "{'answer': True, 'awesome': True, 'economy': True, 'tank': True, 'low': True, 'unemployment': True, '40': True, 'million': True, 'unemployed': True}" 0.6409131755835503 0.35908682441645073 neutral
"Majority of these people are in tech industry where unemployment rate is under 3" "{'majority': True, 'people': True, 'tech': True, 'industry': True, 'unemployment': True, 'rate': True, '3': True}" 0.30170952246397287 0.6982904775360271 negative
"I guess EricTrump will be applying for unemployment soon" "{'guess': True, 'erictrump': True, 'apply': True, 'unemployment': True}" 0.30170952246397287 0.6982904775360271 negative
"No one should prioritize the market over human life The economy is shit right now but opening up prematurely isnt helping anything In fact it keeps people from filing from unemployment while they have extremely reduced hours so its hurting many blue collar people financially" "{'prioritize': True, 'market': True, 'human': True, 'life': True, 'economy': True, 'shit': True, 'open': True, 'prematurely': True, 'isnt': True, 'fact': True, 'people': True, 'file': True, 'unemployment': True, 'extremely': True, 'reduce': True, 'hour': True, 'hurt': True, 'blue': True, 'collar': True, 'financially': True}" 0.0513109076165908 0.9486890923834065 negative
"What is our government doing to help its people COVID 19 cases are still rising I haven t found a job my boyfriend was re hired and then re laid off We can t live on unemployment if there s no jobs to go back too extendcaresact COVID19" "{'government': True, 'people': True, 'covid': True, '19': True, 'case': True, 'rise': True, 'haven': True, 'find': True, 'job': True, 'boyfriend': True, 'hire': True, 'laid': True, 'live': True, 'unemployment': True, 'back': True, 'extendcaresact': True}" 0.30170952246397287 0.6982904775360271 negative
"Hahahahahahahahahahahahaha Nice try Hope you enjoy the unemployment line like the rest of us have the past few months because of trump s horrible leadership" "{'hahahahahahahahahahahahaha': True, 'nice': True, 'hope': True, 'enjoy': True, 'unemployment': True, 'line': True, 'rest': True, 'past': True, 'month': True, 'trump': True, 'horrible': True, 'leadership': True}" 0.997262514557596 0.0027374854424046576 positive
"NCDES NC ranks worst in the country for timely unemployment payments via wfaa" "{'ncdes': True, 'nc': True, 'rank': True, 'bad': True, 'country': True, 'timely': True, 'unemployment': True, 'payment': True, 'wfaa': True}" 0.348092936724889 0.6519070632751116 negative
"the way my checks and unemployment be hitting" "{'check': True, 'unemployment': True, 'hit': True}" 0.30170952246397287 0.6982904775360271 negative
"please God let that unemployment hit" "{'god': True, 'unemployment': True, 'hit': True}" 0.30170952246397287 0.6982904775360271 negative
"Because close to 5 million people filed for unemployment in California And businesses are going out of business So unless we re getting more government money which we aren t then we need to open up" "{'close': True, '5': True, 'million': True, 'people': True, 'file': True, 'unemployment': True, 'california': True, 'business': True, 'government': True, 'money': True, 'aren': True, 'open': True}" 0.30170952246397287 0.6982904775360271 negative
"So everybody in on that unemployment scam lemme hold a dollar I ll send it back when y all get booked" "{'unemployment': True, 'scam': True, 'lemme': True, 'hold': True, 'dollar': True, 'll': True, 'send': True, 'back': True, 'book': True}" 0.1666482019938326 0.8333517980061673 negative
"Obama cut unemployment in half doubled the stock market created more jobs in his last 3 years than trump did in his first 3 before the pandemic and had 76 straight months of economic growth chump is at 13 3 unemployment and 120k dead Americans" "{'obama': True, 'cut': True, 'unemployment': True, 'half': True, 'double': True, 'stock': True, 'market': True, 'create': True, 'job': True, '3': True, 'year': True, 'trump': True, 'pandemic': True, '76': True, 'straight': True, 'month': True, 'economic': True, 'growth': True, 'chump': True, '13': True, '120k': True, 'dead': True, 'american': True}" 0.6982344538873567 0.3017655461126443 positive
"honestly but the unemployment" "{'honestly': True, 'unemployment': True}" 0.30170952246397287 0.6982904775360271 negative
"Brad is going to be really upset when he experiences first hand how impossible Rick Scott and Ron DeSantis have made it to file for unemployment in Florida" "{'brad': True, 'upset': True, 'experience': True, 'hand': True, 'impossible': True, 'rick': True, 'scott': True, 'ron': True, 'desantis': True, 'make': True, 'file': True, 'unemployment': True, 'florida': True}" 0.0655219461634358 0.9344780538365627 negative
"We filled the jobs with Non Americans and you re surprised the unemployment rate went down Uh they got to hire cheap overseas labor LMAO" "{'fill': True, 'job': True, 'american': True, 'surprise': True, 'unemployment': True, 'rate': True, 'uh': True, 'hire': True, 'cheap': True, 'overseas': True, 'labor': True, 'lmao': True}" 0.24997507241550607 0.7500249275844936 negative
"Do you know how many people have filed for unemployment and how backed up the system is How people can t live on 1 200 for months" "{'people': True, 'file': True, 'unemployment': True, 'back': True, 'system': True, 'live': True, '1': True, '200': True, 'month': True}" 0.30170952246397287 0.6982904775360271 negative
"Hahaha oh yah almost forgot along with the 120 000 deaths at his ineptitude we can also lump in 17 percent unemployment that alone is a guaranteed win am I right Oh hang on you all gonna tell us about some report that nails the email lady Enjoy it" "{'hahaha': True, 'yah': True, 'forget': True, '120': True, '000': True, 'death': True, 'ineptitude': True, 'lump': True, '17': True, 'percent': True, 'unemployment': True, 'guaranteed': True, 'win': True, 'hang': True, 'gonna': True, 'report': True, 'nail': True, 'email': True, 'lady': True, 'enjoy': True}" 0.9689668649419311 0.031033135058071197 positive
"Don t bother him now He is trying to get through to Unemployment" "{'bother': True, 'unemployment': True}" 0.09998803499804988 0.9000119650019506 negative
"Brad s gonna be on the unemployment line real soon" "{'brad': True, 'gonna': True, 'unemployment': True, 'line': True, 'real': True}" 0.30170952246397287 0.6982904775360271 negative
"To be fair he is the first president to have 3 million people file unemployment in one week No other president has ever done that in the nation s history" "{'fair': True, 'president': True, '3': True, 'million': True, 'people': True, 'file': True, 'unemployment': True, 'week': True, 'nation': True, 'history': True}" 0.8333148670238217 0.16668513297617768 positive
"loser You ll be on the unemployment line next to berman" "{'loser': True, 'll': True, 'unemployment': True, 'line': True, 'berman': True}" 0.1666482019938326 0.8333517980061673 negative
"And thanks to covid that unemployment went straight back up dumbasses" "{'covid': True, 'unemployment': True, 'straight': True, 'back': True, 'dumbass': True}" 0.30170952246397287 0.6982904775360271 negative
"I think someone else might be collecting unemployment soon" "{'collect': True, 'unemployment': True}" 0.30170952246397287 0.6982904775360271 negative
"unemployment services has been withholding my payments for a while and marking them as pending bc they thought they overpaid me but I guess they figured their shit out bc I just looked and they deposited the last several checks into my account all at once" "{'unemployment': True, 'service': True, 'withhold': True, 'payment': True, 'mark': True, 'pending': True, 'bc': True, 'overpay': True, 'guess': True, 'figure': True, 'shit': True, 'deposit': True, 'check': True, 'account': True}" 0.24997507241550607 0.7500249275844936 negative
"Number of people claiming unemployment benefit rises by 1 3 Gloucestershire" "{'number': True, 'people': True, 'claim': True, 'unemployment': True, 'benefit': True, 'rise': True, '1': True, '3': True, 'gloucestershire': True}" 0.8333148670238217 0.16668513297617768 positive
"sunriseon7 do you guys get off on spreading misery How about focussing on how well the rest of the country is Noooo argameddon unemployment Covid STFU" "{'sunriseon': True, '7': True, 'guy': True, 'spread': True, 'misery': True, 'focus': True, 'rest': True, 'country': True, 'nooo': True, 'argameddon': True, 'unemployment': True, 'covid': True, 'stfu': True}" 0.1666482019938326 0.8333517980061673 negative
"Can you help a brother out with his light bill Over 90days and I haven t received any funds from Florida unemployment" "{'brother': True, 'light': True, 'bill': True, '90days': True, 'haven': True, 'receive': True, 'fund': True, 'florida': True, 'unemployment': True}" 0.30170952246397287 0.6982904775360271 negative
"damn i wished i get unemployment everybody living" "{'damn': True, 'unemployment': True, 'living': True}" 0.09998803499804988 0.9000119650019506 negative
"We ve seen what he s been able to do in less than three and a half years in office spend more in bailouts than Obama ever did while have three times the rate of unemployment" "{'ve': True, 'half': True, 'year': True, 'office': True, 'spend': True, 'bailouts': True, 'obama': True, 'time': True, 'rate': True, 'unemployment': True}" 0.24997507241550607 0.7500249275844936 negative
"Wasting unemployment checking on strippers gotcha" "{'waste': True, 'unemployment': True, 'check': True, 'stripper': True, 'gotcha': True}" 0.12498545915069072 0.8750145408493089 negative
"Because business are going out of business and close to 5 million ppl filed for unemployment in Cali Things need to open up so people can make money and feed their families Its not like we re getting another government check" "{'business': True, 'close': True, '5': True, 'million': True, 'ppl': True, 'file': True, 'unemployment': True, 'cali': True, 'thing': True, 'open': True, 'people': True, 'make': True, 'money': True, 'fee': True, 'family': True, 'government': True, 'check': True}" 0.30170952246397287 0.6982904775360271 negative
"Does Brad know that unemployment insurance runs out at the end of July He ll find out soon" "{'brad': True, 'unemployment': True, 'insurance': True, 'run': True, 'end': True, 'july': True, 'll': True, 'find': True}" 0.30170952246397287 0.6982904775360271 negative
"parscale unfortunate that the extra 600 in unemployment runs out soon Bad timing for you Brad Bad timing" "{'parscale': True, 'unfortunate': True, 'extra': True, '600': True, 'unemployment': True, 'run': True, 'bad': True, 'timing': True, 'brad': True}" 0.056006206079765086 0.9439937939202341 negative
"Honestly the first thing I m buying when I get my unemployment is a fucking car" "{'honestly': True, 'thing': True, 'buy': True, 'unemployment': True, 'fucking': True, 'car': True}" 0.30170952246397287 0.6982904775360271 negative
"Boy bye Welcome to the unemployment line" "{'boy': True, 'bye': True, 'unemployment': True, 'line': True}" 0.30170952246397287 0.6982904775360271 negative
